Input,Output,Time
0.5258,149.995684589362,7.575
0.5258,149.995684234713,7.576
0.5258,149.995683880236,7.577
0.5258,149.995683525934,7.578
0.5258,149.995683171809,7.579
0.5258,149.995682817858,7.58
0.5258,149.99568246408,7.581
0.5258,149.995682110476,7.582
0.5258,149.995681757045,7.583
0.5258,149.995681403789,7.584
0.5258,149.995681050704,7.585
0.5258,149.995680697795,7.586
0.5258,149.995680345056,7.587
0.5258,149.995679992493,7.588
0.5258,149.9956796401,7.589
0.5258,149.995679287883,7.59
0.5258,149.995678935842,7.591
0.5258,149.995678583971,7.592
0.5258,149.995678232276,7.593
0.5258,149.99567788075,7.594
0.5258,149.9956775294,7.595
0.5258,149.995677178219,7.596
0.5258,149.995676827213,7.597
0.5258,149.995676476377,7.598
0.5258,149.995676125715,7.599
0.5258,149.995675775224,7.6
0.5258,149.995675424905,7.601
0.5258,149.995675074761,7.602
0.5258,149.99567472479,7.603
0.5258,149.99567437499,7.604
0.5258,149.995674025362,7.605
0.5258,149.995673675904,7.606
0.5258,149.99567332662,7.607
0.5258,149.995672977505,7.608
0.5258,149.995672628563,7.609
0.5258,149.995672279791,7.61
0.5258,149.995671931192,7.611
0.5258,149.995671582761,7.612
0.5258,149.995671234504,7.613
0.5258,149.995670886421,7.614
0.5258,149.995670538506,7.615
0.5258,149.995670190765,7.616
0.5258,149.995669843192,7.617
0.5258,149.995669495792,7.618
0.5258,149.99566914856,7.619
0.5258,149.9956688015,7.62
0.5258,149.995668454609,7.621
0.5258,149.995668107889,7.622
0.5258,149.995667761339,7.623
0.5258,149.995667414959,7.624
0.5258,149.995667068752,7.625
0.5258,149.995666722715,7.626
0.5258,149.995666376848,7.627
0.5258,149.995666031151,7.628
0.5258,149.995665685623,7.629
0.5258,149.995665340265,7.63
0.5258,149.995664995076,7.631
0.5258,149.995664650058,7.632
0.5258,149.995664305206,7.633
0.5258,149.995663960527,7.634
0.5258,149.995663616014,7.635
0.5258,149.995663271673,7.636
0.5258,149.995662927503,7.637
0.5258,149.9956625835,7.638
0.5258,149.995662239669,7.639
0.5258,149.995661896004,7.64
0.5258,149.995661552509,7.641
0.5258,149.995661209182,7.642
0.5258,149.995660866024,7.643
0.5258,149.995660523034,7.644
0.5258,149.995660180212,7.645
0.5258,149.995659837559,7.646
0.5258,149.995659495073,7.647
0.5258,149.995659152758,7.648
0.5258,149.995658810612,7.649
0.5258,149.995658468634,7.65
0.5258,149.995658126824,7.651
0.5258,149.995657785181,7.652
0.5258,149.995657443707,7.653
0.5258,149.995657102398,7.654
0.5258,149.995656761259,7.655
0.5258,149.995656420286,7.656
0.5258,149.995656079482,7.657
0.5258,149.995655738842,7.658
0.5258,149.995655398373,7.659
0.5258,149.995655058072,7.66
0.5258,149.995654717937,7.661
0.5258,149.995654377972,7.662
0.5258,149.995654038171,7.663
0.5258,149.995653698539,7.664
0.5258,149.995653359072,7.665
0.5258,149.995653019773,7.666
0.5258,149.995652680638,7.667
0.5258,149.995652341672,7.668
0.5258,149.995652002871,7.669
0.5258,149.995651664237,7.67
0.5258,149.99565132577,7.671
0.5258,149.995650987471,7.672
0.5258,149.995650649338,7.673
0.5258,149.995650311371,7.674
0.5258,149.99564997357,7.675
0.5258,149.995649635935,7.676
0.5258,149.995649298464,7.677
0.5258,149.995648961161,7.678
0.5258,149.995648624021,7.679
0.5258,149.995648287049,7.68
0.5258,149.99564795024,7.681
0.5258,149.995647613599,7.682
0.5258,149.995647277125,7.683
0.5258,149.995646940814,7.684
0.5258,149.995646604671,7.685
0.5258,149.995646268691,7.686
0.5258,149.995645932878,7.687
0.5258,149.995645597228,7.688
0.5258,149.995645261744,7.689
0.5258,149.995644926423,7.69
0.5258,149.995644591268,7.691
0.5258,149.995644256276,7.692
0.5258,149.99564392145,7.693
0.5258,149.995643586788,7.694
0.5258,149.995643252293,7.695
0.5258,149.995642917962,7.696
0.5258,149.995642583796,7.697
0.5258,149.995642249792,7.698
0.5258,149.995641915954,7.699
0.5258,149.995641582278,7.7
0.5258,149.995641248768,7.701
0.5258,149.995640915419,7.702
0.5258,149.995640582236,7.703
0.5258,149.995640249214,7.704
0.5258,149.995639916358,7.705
0.5258,149.995639583667,7.706
0.5258,149.995639251138,7.707
0.5258,149.995638918775,7.708
0.5258,149.995638586572,7.709
0.5258,149.995638254535,7.71
0.5258,149.995637922659,7.711
0.5258,149.995637590947,7.712
0.5258,149.995637259397,7.713
0.5258,149.99563692801,7.714
0.5258,149.995636596786,7.715
0.5258,149.995636265724,7.716
0.5258,149.995635934825,7.717
0.5258,149.995635604091,7.718
0.5258,149.99563527352,7.719
0.5258,149.995634943111,7.72
0.5258,149.995634612863,7.721
0.5258,149.995634282779,7.722
0.5258,149.995633952855,7.723
0.5258,149.995633623094,7.724
0.5258,149.995633293494,7.725
0.5258,149.995632964057,7.726
0.5258,149.99563263478,7.727
0.5258,149.995632305667,7.728
0.5258,149.995631976716,7.729
0.5258,149.995631647926,7.73
0.5258,149.9956313193,7.731
0.5258,149.995630990833,7.732
0.5258,149.99563066253,7.733
0.5258,149.995630334385,7.734
0.5258,149.995630006404,7.735
0.5258,149.995629678581,7.736
0.5258,149.995629350921,7.737
0.5258,149.995629023421,7.738
0.5258,149.995628696082,7.739
0.5258,149.995628368904,7.74
0.5258,149.995628041889,7.741
0.5258,149.995627715034,7.742
0.5258,149.995627388341,7.743
0.5258,149.995627061806,7.744
0.5258,149.995626735434,7.745
0.5258,149.995626409219,7.746
0.5258,149.995626083167,7.747
0.5258,149.995625757273,7.748
0.5258,149.995625431541,7.749
0.5258,149.995625105966,7.75
0.5258,149.995624780554,7.751
0.5258,149.995624455301,7.752
0.5258,149.995624130209,7.753
0.5258,149.995623805278,7.754
0.5258,149.995623480505,7.755
0.5258,149.995623155893,7.756
0.5258,149.995622831438,7.757
0.5258,149.995622507145,7.758
0.5258,149.995622183009,7.759
0.5258,149.995621859033,7.76
0.5258,149.995621535215,7.761
0.5258,149.995621211557,7.762
0.5258,149.995620888058,7.763
0.5258,149.99562056472,7.764
0.5258,149.995620241541,7.765
0.5258,149.995619918521,7.766
0.5258,149.995619595658,7.767
0.5258,149.995619272955,7.768
0.5258,149.995618950409,7.769
0.5258,149.995618628023,7.77
0.5258,149.995618305794,7.771
0.5258,149.995617983724,7.772
0.5258,149.99561766181,7.773
0.5258,149.995617340058,7.774
0.5258,149.995617018462,7.775
0.5258,149.995616697025,7.776
0.5258,149.995616375749,7.777
0.5258,149.995616054627,7.778
0.5258,149.995615733665,7.779
0.5258,149.995615412859,7.78
0.5258,149.995615092212,7.781
0.5258,149.995614771721,7.782
0.5258,149.995614451388,7.783
0.5258,149.995614131212,7.784
0.5258,149.995613811193,7.785
0.5258,149.995613491331,7.786
0.5258,149.99561317163,7.787
0.5258,149.995612852084,7.788
0.5258,149.995612532697,7.789
0.5258,149.995612213465,7.79
0.5258,149.995611894391,7.791
0.5258,149.995611575472,7.792
0.5258,149.995611256711,7.793
0.5258,149.995610938105,7.794
0.5258,149.995610619657,7.795
0.5258,149.995610301363,7.796
0.5258,149.995609983228,7.797
0.5258,149.995609665249,7.798
0.5258,149.995609347426,7.799
0.5258,149.995609029763,7.8
0.5258,149.995608712252,7.801
0.5258,149.9956083949,7.802
0.5258,149.995608077701,7.803
0.5258,149.99560776066,7.804
0.5258,149.995607443772,7.805
0.5258,149.995607127042,7.806
0.5258,149.995606810466,7.807
0.5258,149.995606494046,7.808
0.5258,149.995606177781,7.809
0.5258,149.995605861674,7.81
0.5258,149.995605545722,7.811
0.5258,149.995605229926,7.812
0.5258,149.995604914284,7.813
0.5258,149.995604598797,7.814
0.5258,149.995604283465,7.815
0.5258,149.995603968289,7.816
0.5258,149.995603653265,7.817
0.5258,149.995603338398,7.818
0.5258,149.995603023684,7.819
0.5258,149.995602709126,7.82
0.5258,149.995602394723,7.821
0.5258,149.995602080474,7.822
0.5258,149.995601766382,7.823
0.5258,149.995601452442,7.824
0.5258,149.995601138658,7.825
0.5258,149.995600825027,7.826
0.5258,149.99560051155,7.827
0.5258,149.995600198227,7.828
0.5258,149.995599885058,7.829
0.5258,149.995599572042,7.83
0.5258,149.99559925918,7.831
0.5258,149.995598946471,7.832
0.5258,149.995598633919,7.833
0.5258,149.99559832152,7.834
0.5258,149.995598009275,7.835
0.5258,149.995597697182,7.836
0.5258,149.995597385244,7.837
0.5258,149.995597073457,7.838
0.5258,149.995596761825,7.839
0.5258,149.995596450344,7.84
0.5258,149.995596139018,7.841
0.5258,149.995595827842,7.842
0.5258,149.995595516822,7.843
0.5258,149.995595205954,7.844
0.5258,149.995594895239,7.845
0.5258,149.995594584679,7.846
0.5258,149.995594274269,7.847
0.5258,149.995593964014,7.848
0.5258,149.995593653909,7.849
0.5258,149.995593343958,7.85
0.5258,149.995593034158,7.851
0.5258,149.995592724511,7.852
0.5258,149.995592415015,7.853
0.5258,149.995592105671,7.854
0.5258,149.995591796479,7.855
0.5258,149.995591487441,7.856
0.5258,149.995591178555,7.857
0.5258,149.995590869821,7.858
0.5258,149.995590561238,7.859
0.5258,149.995590252808,7.86
0.5258,149.995589944527,7.861
0.5258,149.995589636399,7.862
0.5258,149.995589328421,7.863
0.5258,149.995589020596,7.864
0.5258,149.99558871292,7.865
0.5258,149.995588405397,7.866
0.5258,149.995588098024,7.867
0.5258,149.995587790803,7.868
0.5258,149.995587483736,7.869
0.5258,149.995587176817,7.87
0.5258,149.995586870051,7.871
0.5258,149.995586563433,7.872
0.5258,149.995586256968,7.873
0.5258,149.995585950651,7.874
0.5258,149.995585644486,7.875
0.5258,149.99558533847,7.876
0.5258,149.995585032605,7.877
0.5258,149.99558472689,7.878
0.5258,149.995584421327,7.879
0.5258,149.995584115915,7.88
0.5258,149.995583810653,7.881
0.5258,149.99558350554,7.882
0.5258,149.995583200578,7.883
0.5258,149.995582895764,7.884
0.5258,149.995582591102,7.885
0.5258,149.995582286587,7.886
0.5258,149.995581982223,7.887
0.5258,149.995581678007,7.888
0.5258,149.995581373943,7.889
0.5258,149.995581070026,7.89
0.5258,149.99558076626,7.891
0.5258,149.995580462646,7.892
0.5258,149.995580159178,7.893
0.5258,149.995579855862,7.894
0.5258,149.995579552692,7.895
0.5258,149.995579249673,7.896
0.5258,149.995578946801,7.897
0.5258,149.995578644079,7.898
0.5258,149.995578341505,7.899
0.5258,149.99557803908,7.9
0.5258,149.995577736802,7.901
0.5258,149.995577434675,7.902
0.5258,149.995577132697,7.903
0.5258,149.995576830868,7.904
0.5258,149.995576529187,7.905
0.5258,149.995576227654,7.906
0.5258,149.995575926268,7.907
0.5258,149.995575625032,7.908
0.5258,149.995575323941,7.909
0.5258,149.995575023001,7.91
0.5258,149.995574722205,7.911
0.5258,149.99557442156,7.912
0.5258,149.995574121061,7.913
0.5258,149.995573820711,7.914
0.5258,149.995573520511,7.915
0.5258,149.995573220456,7.916
0.5258,149.995572920551,7.917
0.5258,149.995572620791,7.918
0.5258,149.995572321179,7.919
0.5258,149.995572021713,7.92
0.5258,149.995571722396,7.921
0.5258,149.995571423224,7.922
0.5258,149.9955711242,7.923
0.5258,149.995570825322,7.924
0.5258,149.995570526592,7.925
0.5258,149.99557022801,7.926
0.5258,149.995569929575,7.927
0.5258,149.995569631286,7.928
0.5258,149.995569333144,7.929
0.5258,149.995569035148,7.93
0.5258,149.995568737299,7.931
0.5258,149.995568439594,7.932
0.5258,149.995568142038,7.933
0.5258,149.995567844625,7.934
0.5258,149.995567547361,7.935
0.5258,149.995567250241,7.936
0.5258,149.995566953269,7.937
0.5258,149.995566656445,7.938
0.5258,149.995566359765,7.939
0.5258,149.995566063232,7.94
0.5258,149.995565766843,7.941
0.5258,149.995565470601,7.942
0.5258,149.995565174502,7.943
0.5258,149.995564878551,7.944
0.5258,149.995564582743,7.945
0.5258,149.995564287082,7.946
0.5258,149.995563991565,7.947
0.5258,149.995563696194,7.948
0.5258,149.99556340097,7.949
0.5258,149.995563105892,7.95
0.5258,149.995562810957,7.951
0.5258,149.995562516168,7.952
0.5258,149.995562221523,7.953
0.5258,149.995561927024,7.954
0.5258,149.995561632667,7.955
0.5258,149.995561338457,7.956
0.5258,149.995561044389,7.957
0.5258,149.995560750468,7.958
0.5258,149.995560456689,7.959
0.5258,149.995560163056,7.96
0.5258,149.995559869571,7.961
0.5258,149.995559576226,7.962
0.5258,149.995559283028,7.963
0.5258,149.995558989972,7.964
0.5258,149.995558697062,7.965
0.5258,149.995558404293,7.966
0.5258,149.99555811167,7.967
0.5258,149.995557819189,7.968
0.5258,149.995557526853,7.969
0.5258,149.995557234659,7.97
0.5258,149.99555694261,7.971
0.5258,149.995556650706,7.972
0.5258,149.995556358946,7.973
0.5258,149.995556067328,7.974
0.5258,149.995555775854,7.975
0.5258,149.995555484523,7.976
0.5258,149.995555193335,7.977
0.5258,149.995554902289,7.978
0.5258,149.995554611387,7.979
0.5258,149.995554320627,7.98
0.5258,149.995554030011,7.981
0.5258,149.995553739536,7.982
0.5258,149.995553449205,7.983
0.5258,149.99555315902,7.984
0.5258,149.995552868975,7.985
0.5258,149.995552579074,7.986
0.5258,149.995552289313,7.987
0.5258,149.995551999697,7.988
0.5258,149.995551710221,7.989
0.5258,149.995551420889,7.99
0.5258,149.995551131697,7.991
0.5258,149.995550842648,7.992
0.5258,149.995550553741,7.993
0.5258,149.995550264975,7.994
0.5258,149.995549976354,7.995
0.5258,149.995549687875,7.996
0.5258,149.995549399537,7.997
0.5258,149.995549111341,7.998
0.5258,149.995548823286,7.999
0.5258,149.995548535373,8
0.5258,149.9955482476,8.001
0.5258,149.99554795997,8.002
0.5258,149.995547672479,8.003
0.5258,149.995547385131,8.004
0.5258,149.995547097923,8.005
0.5258,149.995546810857,8.006
0.5258,149.995546523935,8.007
0.5258,149.995546237152,8.008
0.5258,149.995545950511,8.009
0.5258,149.99554566401,8.01
0.5258,149.99554537765,8.011
0.5258,149.99554509143,8.012
0.5258,149.995544805351,8.013
0.5258,149.995544519412,8.014
0.5258,149.995544233614,8.015
0.5258,149.995543947955,8.016
0.5258,149.995543662437,8.017
0.5258,149.995543377062,8.018
0.5258,149.995543091827,8.019
0.5258,149.995542806732,8.02
0.5258,149.995542521777,8.021
0.5258,149.995542236961,8.022
0.5258,149.995541952286,8.023
0.5258,149.995541667749,8.024
0.5258,149.995541383354,8.025
0.5258,149.995541099096,8.026
0.5258,149.99554081498,8.027
0.5258,149.995540531001,8.028
0.5258,149.995540247164,8.029
0.5258,149.995539963469,8.03
0.5258,149.995539679911,8.031
0.5258,149.995539396494,8.032
0.5258,149.995539113214,8.033
0.5258,149.995538830075,8.034
0.5258,149.995538547074,8.035
0.5258,149.995538264213,8.036
0.5258,149.995537981489,8.037
0.5258,149.995537698905,8.038
0.5258,149.995537416459,8.039
0.5258,149.995537134152,8.04
0.5258,149.995536851986,8.041
0.5258,149.995536569959,8.042
0.5258,149.99553628807,8.043
0.5258,149.99553600632,8.044
0.5258,149.995535724707,8.045
0.5258,149.995535443233,8.046
0.5258,149.995535161897,8.047
0.5258,149.9955348807,8.048
0.5258,149.995534599639,8.049
0.5258,149.995534318718,8.05
0.5258,149.995534037933,8.051
0.5258,149.995533757288,8.052
0.5258,149.995533476783,8.053
0.5258,149.995533196414,8.054
0.5258,149.995532916184,8.055
0.5258,149.99553263609,8.056
0.5258,149.995532356135,8.057
0.5258,149.995532076316,8.058
0.5258,149.995531796636,8.059
0.5258,149.995531517092,8.06
0.5258,149.995531237686,8.061
0.5258,149.995530958417,8.062
0.5258,149.995530679285,8.063
0.5258,149.995530400292,8.064
0.5258,149.995530121436,8.065
0.5258,149.995529842717,8.066
0.5258,149.995529564136,8.067
0.5258,149.99552928569,8.068
0.5258,149.995529007382,8.069
0.5258,149.995528729209,8.07
0.5258,149.995528451175,8.071
0.5258,149.995528173275,8.072
0.5258,149.995527895513,8.073
0.5258,149.995527617886,8.074
0.5258,149.995527340397,8.075
0.5258,149.995527063047,8.076
0.5258,149.995526785831,8.077
0.5258,149.995526508753,8.078
0.5258,149.995526231809,8.079
0.5258,149.995525955003,8.08
0.5258,149.995525678331,8.081
0.5258,149.995525401796,8.082
0.5258,149.995525125395,8.083
0.5258,149.995524849132,8.084
0.5258,149.995524573003,8.085
0.5258,149.99552429701,8.086
0.5258,149.995524021155,8.087
0.5258,149.995523745435,8.088
0.5258,149.995523469851,8.089
0.5258,149.995523194402,8.09
0.5258,149.995522919088,8.091
0.5258,149.99552264391,8.092
0.5258,149.995522368866,8.093
0.5258,149.995522093958,8.094
0.5258,149.995521819184,8.095
0.5258,149.995521544546,8.096
0.5258,149.995521270041,8.097
0.5258,149.995520995673,8.098
0.5258,149.995520721441,8.099
0.5258,149.995520447343,8.1
0.5258,149.995520173381,8.101
0.5258,149.995519899552,8.102
0.5258,149.995519625858,8.103
0.5258,149.995519352298,8.104
0.5258,149.995519078873,8.105
0.5258,149.995518805582,8.106
0.5258,149.995518532425,8.107
0.5258,149.995518259401,8.108
0.5258,149.995517986513,8.109
0.5258,149.995517713759,8.11
0.5258,149.995517441141,8.111
0.5258,149.995517168656,8.112
0.5258,149.995516896305,8.113
0.5258,149.995516624087,8.114
0.5258,149.995516352004,8.115
0.5258,149.995516080053,8.116
0.5258,149.995515808237,8.117
0.5258,149.995515536552,8.118
0.5258,149.995515265003,8.119
0.5258,149.995514993585,8.12
0.5258,149.995514722303,8.121
0.5258,149.995514451156,8.122
0.5258,149.99551418014,8.123
0.5258,149.995513909259,8.124
0.5258,149.995513638509,8.125
0.5258,149.995513367894,8.126
0.5258,149.99551309741,8.127
0.5258,149.995512827061,8.128
0.5258,149.995512556842,8.129
0.5258,149.995512286758,8.13
0.5258,149.995512016805,8.131
0.5258,149.995511746985,8.132
0.5258,149.995511477299,8.133
0.5258,149.995511207746,8.134
0.5258,149.995510938326,8.135
0.5258,149.995510669038,8.136
0.5258,149.995510399882,8.137
0.5258,149.995510130858,8.138
0.5258,149.995509861966,8.139
0.5258,149.995509593207,8.14
0.5258,149.995509324578,8.141
0.5258,149.995509056083,8.142
0.5258,149.995508787717,8.143
0.5258,149.995508519486,8.144
0.5258,149.995508251388,8.145
0.5258,149.99550798342,8.146
0.5258,149.995507715586,8.147
0.5258,149.995507447881,8.148
0.5258,149.995507180309,8.149
0.5258,149.995506912867,8.15
0.5258,149.995506645558,8.151
0.5258,149.995506378379,8.152
0.5258,149.995506111332,8.153
0.5258,149.995505844415,8.154
0.5258,149.99550557763,8.155
0.5258,149.995505310976,8.156
0.5258,149.995505044455,8.157
0.5258,149.995504778065,8.158
0.5258,149.995504511806,8.159
0.5258,149.995504245676,8.16
0.5258,149.995503979679,8.161
0.5258,149.99550371381,8.162
0.5258,149.995503448074,8.163
